,Item,Footprint,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,Cluster_ID
139,cookies gingersnaps,0.9975,0.4622222222222222,0.09430784776018859,0.098,0.8928364100777896,0.32480026088374375,0.10731707317073172,0.0,0.08828828828828829,0.0,0.0,0.15445859872611464,0.09280000000000001,0.12323809523809524,0.07146341463414635,0.031080031080031087,0.013145913954765873,0.10935819290068124,0.39506172839506176,0.23671497584541062,0.18035230372523398,0.013120455263989883,0.02628865979381443,0.04545454545454546,31
140,cookies graham crackers,0.81292,0.48740740744444444,0.09206242281913102,0.1403666667,0.8607144238941137,0.4620359802706669,0.18373983741463415,0.0006385696044061303,0.1135135135135135,0.0004694835633802817,0.0001754385947368421,0.178343949044586,0.07189333331200001,0.12643809523809524,0.05715447146341464,0.051178451126651134,0.031413612567232733,0.06704912154894227,0.18251028808641975,0.18035426729468598,0.057333862003037445,0.022921277268416064,0.08780068726804124,0.06391184570247933,0
141,cookies ladyfingers,1.78,0.40444444444444444,0.178511283260357,0.091,0.693138279345176,0.20699494537746618,0.04878048780487805,0.08141762452107279,0.1099099099099099,0.01056338028169014,0.009736842105263158,0.050159235668789805,0.057920000000000006,0.08015238095238096,0.10439024390243903,0.04413364413364414,0.008024129297064883,0.034062387952671205,0.22098765432098766,0.05797101449275362,0.02783572533379817,0.027347454947834336,0.05438144329896907,0.09421487603305785,11
142,cookies marshmallow,2.43,0.4677777777777778,0.06736274840013472,0.16899999999999998,0.7860211308487172,0.7304744823088212,0.0975609756097561,0.0009578544061302681,0.05585585585585585,0.0023943661971830986,0.0005263157894736842,0.02229299363057325,0.023680000000000003,0.02986666666666667,0.050731707317073174,0.014452214452214455,0.007853403141808183,0.09394048045894586,0.15617283950617283,0.17391304347826086,0.03305492383388532,0.015333544103699021,0.022680412371134023,0.05371900826446281,9
143,cookies molasses,0.730922078,0.4777777777777778,0.09430784776018859,0.128,0.8568443051201673,0.28697211804989403,0.04878048780487805,0.0,0.09369369369369368,0.0,0.0,0.01751592356687898,0.09344000000000001,0.11546666666666668,0.06439024390243904,0.055167055167055175,0.012633735488995775,0.13373969164575117,0.3969135802469136,0.25120772946859904,0.1457896114357679,0.015017388555169145,0.028865979381443297,0.0371900826446281,31
144,cookies oatmeal,1.165384615,0.4926388888888889,0.10167564836645333,0.18,0.7709276674793918,0.11476846567748249,0.08353658536585366,0.03867337164750958,0.04909909909909909,0.0004577464788732395,0.0012499999999999998,0.03542993630573248,0.03864,0.07088571428571429,0.04405487804878049,0.03900543900543901,0.010179547007180717,0.07242739333094299,0.16612654320987655,0.1648550724637681,0.09997664682389176,0.02331647170407841,0.056249999999999994,0.05847107438016529,7
145,cookies oatmeal sandwich,0.837,0.44222222222222224,0.0439541933310879,0.1829,0.64576802507837,0.5113321376161748,0.12682926829268293,0.0009578544061302681,0.041441441441441434,0.00014084507042253522,0.0,0.3519108280254777,0.035840000000000004,0.04365714285714286,0.02707317073170732,0.03667443667443668,0.0,0.04912154894227322,0.11604938271604938,0.16908212560386474,0.09556932364604037,0.014859310780904206,0.03505154639175258,0.05537190082644629,18
146,cookies peanut butter,1.4105,0.535,0.1427528909902324,0.25925000000000004,0.6476063314756764,0.07766726451981087,0.07723577234146341,0.027777777777777776,0.08273273243243243,0.0005399060985915492,8.77193e-05,0.18683651799363057,0.058026666668800006,0.14801904761904763,0.04776422756097561,0.03566433566433567,0.008650125200241868,0.05569499211186805,0.11604938271604938,0.1948470209178744,0.046972786500784416,0.026240910527979767,0.04484536082474226,0.06487603305785124,7
147,cookies peanut butter sandwich,0.416333333,0.5627777777777778,0.1583024587403166,0.2755,0.675722744688262,0.2889287461275069,0.046341463414634146,0.0004789272030651341,0.09774774774774773,0.0016901408450704224,0.0002631578947368421,0.14888535031847133,0.051840000000000004,0.1713904761904762,0.0501219512195122,0.052136752136752146,0.008194855452321584,0.09035496593761205,0.15895061728395063,0.24154589371980675,0.09377159971823258,0.02703129939930446,0.028865979381443297,0.08636363636363636,24
148,cookies raisin,0.22,0.44555555555555554,0.06904681711013808,0.136,0.7895042377800999,0.7754769280939182,0.058536585365853655,0.0019157088122605363,0.04684684684684684,0.0004225352112676056,0.002105263157894737,0.35350318471337583,0.030720000000000004,0.07493333333333334,0.05024390243902439,0.03356643356643357,0.007853403141808183,0.1480817497310864,0.14135802469135803,0.10144927536231883,0.03537456761170184,0.013120455263989883,0.014432989690721649,0.02644628099173554,9
149,cookies shortbread,0.22,0.5866666666666667,0.08647692825867294,0.2936,0.7086961569720192,0.17650415783466492,0.07560975609756099,0.0004789272030651341,0.04099099099099099,7.042253521126761e-05,0.0,0.19426751592356686,0.07232000000000001,0.10963809523809526,0.06512195121951221,0.0501942501942502,0.003670612338019042,0.043384725708139116,0.16697530864197532,0.07729468599033816,0.05857100538986698,0.011934871957002846,0.02422680412371134,0.044214876033057855,7
150,cookies sugar,0.395142857,0.5155555555555555,0.08399292691141798,0.21382500000000002,0.7377220480668757,0.45915538887983043,0.051219512195121955,0.06417624521072797,0.03153153153153153,0.0013028169014084507,0.0002631578947368421,0.24044585987261147,0.049280000000000004,0.09722857142857143,0.04493902439024391,0.035470085470085476,0.008792396995720032,0.02106489781283614,0.12746913580246913,0.04830917874396135,0.03537456761170184,0.021538096743597853,0.041752577319587626,0.02809917355371901,3
151,cookies vanilla wafers,0.354612903,0.5077777777777778,0.07830919501515661,0.17300000000000001,0.8400092882851504,0.30572313712701776,0.0951219512195122,0.0038314176245210726,0.04369369369369369,0.0011971830985915493,0.0,0.018312101910828025,0.052480000000000006,0.11584761904761906,0.06451219512195124,0.049417249417249426,0.006231504666869537,0.040157762638938686,0.14166666666666666,0.06280193236714976,0.037462247011736706,0.013278533038254822,0.05824742268041237,0.028512396694214875,31
152,crackers cheese,0.312895814,0.52,0.1739642977433479,0.2087833333,0.6939123031464066,0.06554704060003261,0.1601626016097561,0.010696040871647508,0.18543543513513513,0.004624413140845071,0.002280701752631579,0.26035031847133755,0.12160000000000001,0.20566984125714285,0.11430894317073172,0.09241129246309249,0.017670157069068413,0.07338353065614915,0.23415637858024693,0.18921095009661834,0.058513014295421564,0.036884813989883025,0.09175257731958764,0.0918732782644628,20
153,crackers cream,0.359142857,0.5266666666666666,0.11956887841023911,0.19935,0.7513642168814584,0.16125876406326434,0.11707317073170731,0.0,0.02927927927927928,0.00887323943661972,0.0,0.1265923566878981,0.08096,0.09676190476190477,0.02926829268292683,0.023154623154623157,0.06487593899754586,0.040157762638938686,0.4327160493827161,0.12801932367149757,0.09411954628490506,0.0156496996522289,0.024484536082474227,0.1971074380165289,20
154,crackers matzo,0.5435,0.42444444444444446,0.19114179858538224,0.022250000000000002,0.9238941135492861,0.001182129463557802,0.275609756097561,0.004789272030651341,0.09887387387387386,0.0014436619718309859,0.00039473684210526315,0.0023885350318471337,0.05408,0.18355238095238097,0.09859756097560976,0.08150738150738152,0.00478033234718759,0.05781642165650771,0.22962962962962966,0.2572463768115942,0.1615051980304748,0.024936768890294028,0.22706185567010306,0.0981404958677686,2
155,crackers melba toast,0.381422222,0.4286111111111111,0.20503536544291007,0.03025,0.8908045977011495,0.0038317299853252895,0.34146341463414637,0.0,0.0867117117117117,0.0,0.0,0.01711783439490446,0.11568,0.1716857142857143,0.06884146341463415,0.06686091686091687,0.013103232415951698,0.11150950161348153,0.24043209876543212,0.2572463768115942,0.11777991281863351,0.029244388239013597,0.16559278350515463,0.14214876033057852,2
156,crackers milk,1.1035,0.5055555555555555,0.12798922196025594,0.158,0.8092418437246025,0.2680580466329692,0.09268292682926829,0.01532567049808429,0.033333333333333326,0.0011267605633802818,0.0010526315789473684,0.19426751592356686,0.09088,0.16876190476190478,0.10195121951219513,0.08360528360528362,0.029364898704152338,0.08139117963427751,0.22098765432098766,0.10628019323671498,0.0640221682677358,0.04789756560227632,0.08195876288659794,0.05537190082644629,31
157,crackers multigrain,0.487428571,0.5355555555555556,0.11956887841023911,0.204,0.7848600952049228,0.19566280776129139,0.17073170731707318,0.0,0.1054054054054054,0.0,0.0,0.2786624203821656,0.09152,0.12952380952380954,0.06829268292682929,0.08080808080808081,0.002390166173593795,0.05414126927214055,0.15987654320987654,0.1400966183574879,0.0,0.046158710085362,0.1345360824742268,0.08099173553719008,7
158,crackers rusk toast,0.307333333,0.45222222222222225,0.22734927585045467,0.07200000000000001,0.8394287704632533,0.0,0.0,0.011494252873563218,0.04234234234234234,0.0025352112676056337,0.0,0.0,0.06592,0.1761904761904762,0.09731707317073172,0.06278166278166279,0.00460960619193089,0.08784510577267837,0.16790123456790126,0.17391304347826086,0.050916180923072485,0.02418589946253557,0.10360824742268042,0.09090909090909093,4
159,crackers rye,0.279,0.442962963,0.156057033799259,0.10800000000000001,0.8320755447579241,0.0054894287787379745,0.7707317073170732,0.007662835249042145,0.16126126126126122,0.0005633802816901409,0.0010526315789473684,0.04246284506369427,0.0477866666688,0.09682539683809524,0.08178861780487806,0.07018907024087026,0.017414067836183364,0.1257320426676228,0.2351851851851852,0.4251207729468599,0.323667628503325,0.05163873959848246,0.1324742268041237,0.16666666669421487,27
160,crackers saltines,0.653733333,0.4572222222222222,0.152997642303806,0.0824,0.8602983861604552,0.01059840208706995,0.1048780487804878,0.0,0.08918918918918918,0.0003169014084507042,0.0,0.09673566878980892,0.11696000000000001,0.19642857142857145,0.0980487804878049,0.08387723387723388,0.011097200091685477,0.0686626030835425,0.3609567901234568,0.178743961352657,0.10623968502399635,0.02074770787227316,0.06907216494845361,0.08243801652892563,20
161,crackers saltines includes oyster,0.325333333,0.46444444444444444,0.15931289996631862,0.0864,0.8597468942296529,0.021033751834338824,0.13658536585365852,0.0009578544061302681,0.07747747747747746,0.0012676056338028169,0.0,0.18312101910828024,0.13824,0.24540952380952383,0.11878048780487806,0.1090909090909091,0.0032437969498772933,0.04983865184653998,0.3438271604938272,0.1111111111111111,0.07956378157910644,0.01612393297502371,0.053092783505154645,0.05702479338842975,20
162,crackers snack,0.559865,0.4811111111111111,0.23997979117547993,0.1335,0.7471264367816092,0.0383172998532529,0.18536585365853658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027316184841071943,0.05557547508067408,0.34938271604938276,0.18840579710144928,0.07248886805676606,0.022921277268416064,0.0,0.09669421487603305,20
163,crackers standard snack type,0.426583333,0.5435555555555556,0.14179858538228357,0.23042,0.7215836526181354,0.1111364748084135,0.12682926829268293,0.0034482758620689655,0.08882882882882881,0.00030985915492957747,0.00010526315789473685,0.32611464968152865,0.07347200000000001,0.17320380952380954,0.09736585365853659,0.06461538461538463,0.02543819713324825,0.06597346719254213,0.20296296296296296,0.17681159420289855,0.07044758153228754,0.047802718937717356,0.05597938144329896,0.06661157024793389,7
164,crackers wheat,0.286104167,0.5253333333333333,0.16348939036712695,0.20414000000000002,0.741089051433879,0.1419533670308169,0.2175609756097561,0.004022988505747126,0.16720720720720716,0.0007323943661971831,0.0015789473684210526,0.10286624203821657,0.063744,0.17651809523809528,0.0713658536585366,0.06716394716394716,0.020316412475547257,0.07386159913947651,0.21419753086419754,0.263768115942029,0.1679654059516938,0.0477078722731584,0.1031958762886598,0.11024793388429753,2
165,crackers whole wheat,0.338023367,0.47629629633333337,0.17244863590434487,0.1297333333,0.8269282866597005,0.015109516827001469,0.5154471546341464,0.0,0.16966966936936934,0.0,0.0,0.17781316353503185,0.018346666668800003,0.18252698411428572,0.011626016341463416,0.029422429370629374,0.007113589802931572,0.15668698458228755,0.20534979425925928,0.5297906603864734,0.2584083168487597,0.05216566550742966,0.06683848798969072,0.2140495867768595,27
166,cream puff eclair,0.270666667,0.3711111111111111,0.07426743011114853,0.1852,0.43457564147219324,0.3595304092613729,0.04390243902439025,0.022030651340996167,0.036936936936936934,0.0023943661971830986,0.0,0.15127388535031847,0.064,0.07268571428571428,0.05878048780487805,0.040870240870240875,0.005975415433984488,0.021513087128002865,0.05864197530864198,0.04830917874396135,0.025980010311544958,0.011223521972810624,0.07989690721649484,0.0371900826446281,14
167,cream puff shell prepared from recipe,0.448666667,0.4022222222222222,0.1515661839003031,0.259,0.2647161267850923,0.007011250611446275,0.039024390243902446,0.26628352490421453,0.06756756756756756,0.005492957746478873,0.0,0.44745222929936307,0.048,0.0596952380952381,0.0878048780487805,0.032012432012432014,0.006146141589241187,0.018286124058802436,0.12469135802469136,0.05797101449275362,0.024472241855964222,0.018811255137527665,0.12371134020618557,0.0603305785123967,33
168,croissants apple,0.52,0.2822222222222222,0.12462108454024923,0.087,0.4307442238476722,0.0,0.12195121951219512,0.09003831417624521,0.028828828828828826,0.0028169014084507044,0.002631578947368421,0.0,0.05632,0.06095238095238096,0.04000000000000001,0.03605283605283606,0.005121784657700989,0.014342058085335245,0.06790123456790124,0.06280193236714976,0.024356259667073398,0.009168510907366425,0.0979381443298969,0.08512396694214877,12
169,croissants butter,0.586405556,0.45111111111111113,0.13809363422027615,0.21,0.5317543248577732,0.18359693461601176,0.12682926829268293,0.19731800766283525,0.052252252252252246,0.0022535211267605635,0.0010526315789473684,0.1337579617834395,0.08320000000000001,0.08335238095238097,0.05878048780487805,0.060295260295260306,0.006316867744497887,0.02868411617067049,0.12530864197530864,0.07729468599033816,0.03827412233397248,0.016598166297818528,0.11701030927835052,0.06198347107438017,19
170,croissants cheese,0.421,0.46,0.15493432132030985,0.209,0.5456867525833043,0.18506440567422142,0.12682926829268293,0.1954022988505747,0.06576576576576576,0.004507042253521127,0.0010526315789473684,0.22929936305732482,0.06592,0.0822857142857143,0.07926829268292684,0.08127428127428128,0.00904848622860508,0.035855145213338116,0.13271604938271606,0.11594202898550723,0.03943394422288074,0.020550110654441987,0.13814432989690723,0.07768595041322314,19
171,croutons plain,0.638995,0.45222222222222225,0.2004041764904008,0.066,0.8533611981887845,0.0,0.24878048780487805,0.0,0.02342342342342342,0.0,0.0,0.0,0.13376000000000002,0.20720000000000002,0.06634146341463416,0.09681429681429683,0.012975187799509173,0.05844388669774113,0.2518518518518519,0.1497584541062802,0.05799109444541285,0.018178944040467913,0.19329896907216496,0.07355371900826446,2
172,croutons seasoned,0.9,0.5166666666666667,0.18187942068036375,0.18300000000000002,0.737257633809358,0.07190608185227458,0.24390243902439024,0.006704980842911877,0.07477477477477477,0.0019718309859154933,0.0,0.06369426751592357,0.09664,0.1769904761904762,0.1026829268292683,0.07863247863247864,0.016389710904643168,0.06023664395840803,0.17407407407407408,0.20289855072463767,0.05961484508988441,0.02213088839709137,0.14845360824742268,0.07768595041322314,2
173,danish pastry cheese,0.6385,0.41555555555555557,0.13472549680026943,0.219,0.43190525949146646,0.11332137616174794,0.04878048780487805,0.033524904214559385,0.036036036036036036,0.0028169014084507044,0.0005263157894736842,0.055732484076433116,0.054400000000000004,0.0761904761904762,0.06341463414634148,0.02952602952602953,0.005975415433984488,0.03191107923987092,0.11111111111111112,0.07246376811594203,0.04070974830067982,0.017072399620613344,0.09742268041237112,0.05785123966942148,19
174,danish pastry cinnamon,0.632,0.4477777777777778,0.11788480970023575,0.22399999999999998,0.517821897132242,0.16125876406326434,0.06097560975609756,0.004789272030651341,0.03423423423423423,0.0014084507042253522,0.0007894736842105263,0.03105095541401274,0.04,0.07556190476190477,0.044268292682926834,0.0372960372960373,0.012121557023225675,0.035855145213338116,0.08456790123456791,0.09178743961352656,0.0419855523784789,0.016914321846348404,0.04381443298969072,0.05950413223140496,19
175,danish pastry fruit,0.675212119,0.4122222222222222,0.09093971034018188,0.185,0.5549750377336584,0.22444154573618133,0.09268292682926829,0.017720306513409962,0.03738738738738739,0.0015492957746478873,0.020526315789473684,0.027070063694267517,0.02688,0.052590476190476194,0.038048780487804884,0.02548562548562549,0.007853403141808183,0.023305844388669776,0.07777777777777778,0.07246376811594203,0.029343493789378904,0.014068921909579514,0.03814432989690722,0.044628099173553724,27
176,danish pastry lemon,0.532970588,0.4122222222222222,0.09093971034018188,0.185,0.5549750377336584,0.0,0.09268292682926829,0.05076628352490421,0.036036036036036036,0.0012676056338028169,0.020526315789473684,0.0,0.01024,0.0292952380952381,0.022439024390243905,0.010101010101010102,0.007853403141808183,0.023305844388669776,0.0462962962962963,0.07246376811594203,0.029343493789378904,0.014068921909579514,0.0,0.044628099173553724,30
177,danish pastry nut includes almond,0.793285714,0.4777777777777778,0.11956887841023911,0.252,0.530593289213979,0.42181640306538404,0.0975609756097561,0.008620689655172414,0.09369369369369368,0.0029577464788732395,0.008947368421052631,0.1305732484076433,0.07808000000000001,0.08761904761904762,0.05853658536585366,0.03418803418803419,0.016048258594129765,0.06991753316600932,0.11111111111111112,0.15458937198067632,0.09800494961274772,0.01738855516914322,0.07319587628865978,0.071900826446281,24
178,danish pastry raspberry,0.855,0.4122222222222222,0.09093971034018188,0.185,0.5549750377336584,0.0,0.09268292682926829,0.05747126436781609,0.036036036036036036,0.0012676056338028169,0.020526315789473684,0.0,0.01024,0.0292952380952381,0.022439024390243905,0.010101010101010102,0.007853403141808183,0.023305844388669776,0.0462962962962963,0.07246376811594203,0.029343493789378904,0.014068921909579514,0.0,0.044628099173553724,30
179,doughnuts cake type,0.7006,0.4802777777777778,0.0839508251936679,0.23245000000000002,0.5996458841286428,0.31273438773846407,0.08902439024390243,0.005507662835249042,0.028828828828828826,0.0017605633802816902,0.001973684210526316,0.1679936305732484,0.05904,0.06173333333333334,0.04231707317073171,0.03228438228438229,0.014383678580376945,0.057547508067407674,0.1521604938271605,0.11835748792270531,0.04862553269247868,0.029600063231109707,0.03943298969072165,0.051446280991735545,24
180,english muffins mixed grain,0.964033333,0.2833333333333333,0.16672280229033343,0.019,0.5840009288285151,0.014348605902494701,0.14634146341463417,0.0,0.09279279279279277,0.0,0.0,0.0,0.06080000000000001,0.13352380952380954,0.07487804878048782,0.05811965811965813,0.03636467106967702,0.09107206884187881,0.20308641975308644,0.23188405797101447,0.09545334145714955,0.025608599430920014,0.14278350515463917,0.08677685950413223,32
181,english muffins mixed grain includes granola,0.41,0.2611111111111111,0.15325025261030648,0.018000000000000002,0.5375595030767445,0.013207239523887169,0.13658536585365852,0.0,0.03423423423423423,0.0,0.0,0.0,0.07168000000000001,0.13649523809523811,0.07634146341463416,0.06682206682206683,0.03346232643031313,0.08712800286841162,0.18641975308641975,0.19806763285024154,0.07005324209005873,0.012804299715460007,0.13144329896907217,0.11487603305785124,32
182,english muffins plain,0.88,0.26711111111111113,0.14243853149208485,0.01822,0.5452687797515384,0.02282732757215066,0.14048780487804877,0.0,0.04504504504504504,0.000591549295774648,0.003789473684210526,0.021337579617834394,0.062208000000000006,0.12248380952380952,0.05458536585365854,0.056627816627816636,0.021784657410754873,0.048906418070993184,0.15962962962962962,0.1111111111111111,0.051171341738632296,0.018906101802086628,0.05020618556701031,0.07520661157024794,12
183,english muffins raisin cinnamon,0.671229546,0.30666666666666664,0.14937689457729872,0.0221,0.6390340183443632,0.2175118212946356,0.14634146341463417,0.0,0.05585585585585585,0.0,0.007368421052631578,0.057324840764331204,0.08384000000000001,0.16323809523809527,0.059756097560975614,0.08049728049728051,0.02373093558068125,0.06274650412334169,0.3024691358024692,0.13526570048309178,0.0835071760013945,0.017072399620613344,0.12525773195876289,0.08264462809917356,11
184,english muffins raisin cinnamon includes apple cinnamon,0.674285714,0.26666666666666666,0.1332098349612664,0.018000000000000002,0.5584581446650413,0.2406652535463884,0.12682926829268293,0.0,0.059459459459459456,0.0,0.006842105263157895,0.04936305732484076,0.07168000000000001,0.13980952380952383,0.05243902439024391,0.06402486402486403,0.01946278169926376,0.05736823234134098,0.2777777777777778,0.1111111111111111,0.06668975861222477,0.01438507745810939,0.11134020618556702,0.08016528925619834,11
185,english muffins wheat,0.673333333,0.2588888888888889,0.15240821825530482,0.020499999999999997,0.5427841634738187,0.02657753138757541,0.23414634146341462,0.0,0.08333333333333333,0.0,0.0,0.07484076433121019,0.0512,0.12645714285714288,0.07048780487804879,0.06262626262626264,0.031669701800117786,0.05575475080674076,0.18487654320987656,0.19082125603864733,0.12299911131872066,0.01833702181473285,0.15721649484536082,0.09462809917355372,35
186,english muffins whole wheat,0.732427113,0.23555555555555555,0.15493432132030985,0.022000000000000002,0.4905375595030768,0.13761617479210828,0.34146341463414637,0.0,0.14504504504504503,0.0,0.0,0.06767515923566879,0.030080000000000003,0.1284952380952381,0.03378048780487806,0.0435897435897436,0.04720578192847745,0.07834349229114378,0.15771604938271608,0.357487922705314,0.21665472884806242,0.04655390452102435,0.2167525773195876,0.13801652892561983,4
187,focaccia italian flatbread,1.03,0.27666666666666667,0.14769282586729535,0.0789,0.4158829676071056,0.02853415946518833,0.0878048780487805,0.0,0.10180180180180179,0.0,0.0,0.22611464968152864,0.112,0.13980952380952383,0.07341463414634147,0.07303807303807304,0.005975415433984488,0.03262818214413768,0.19506172839506175,0.0966183574879227,0.04221751675626056,0.02023395510591211,0.08195876288659794,0.10991735537190084,12
188,french toast frozen,0.58075,0.23666666666666666,0.12462108454024923,0.061,0.37269244165795895,0.0,0.05365853658536586,0.05172413793103448,0.4468468468468468,0.023661971830985916,0.0015789473684210526,0.0,0.04608,0.1036952380952381,0.0929268292682927,0.04304584304584305,0.01826769861246686,0.030118321979204016,0.13641975308641976,0.08212560386473429,0.028415636278252297,0.02197281062282643,0.08608247422680412,0.06363636363636364,12
189,french toast prepared from recipe,0.604106,0.2544444444444444,0.12967329067025934,0.10800000000000001,0.29025891094856615,0.0,0.0,0.11877394636015325,0.06666666666666665,0.0043661971830985915,0.0015789473684210526,0.0,0.036480000000000005,0.06201904761904762,0.07829268292682928,0.031701631701631705,0.017072615525669965,0.020795984223736106,0.10308641975308643,0.08212560386473429,0.02180465151147523,0.01849509958899779,0.10360824742268042,0.05537190082644629,34
190,girl scouts caramel dulce de leche cookies,0.30525,0.5777777777777777,0.08588750421017176,0.271,0.7523510971786834,0.48263492581118544,0.06341463414634146,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.10666666666666667,0.06097560975609757,0.0574980574980575,0.0,0.0,0.1419753086419753,0.05314009661835749,0.0,0.009168510907366425,0.0,0.03305785123966942,3
191,girl scouts do si dos cookies,1.775150017,0.5311111111111111,0.1364095655102728,0.214,0.7662835249042147,0.5070927767813469,0.1804878048780488,0.0,0.0,0.0,0.0,0.0,0.0,0.38857142857142857,0.03658536585365854,0.04040404040404041,0.0,0.0,0.20987654320987656,0.0,0.0,0.0049004110022130894,0.0,0.0,3
192,girl scouts thank u berry munch cookies,1.902,0.5455555555555556,0.07746716066015492,0.21600000000000003,0.8127249506559853,0.47122126202511005,0.0878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.09904761904761906,0.051219512195121955,0.04817404817404818,0.0,0.0,0.1419753086419753,0.00966183574879227,0.0,0.006639266519127411,0.0,0.0,3
193,girl scouts thin mints cookies,1.556281515,0.5577777777777778,0.07578309195015155,0.242,0.7813769882735401,0.5217674873634437,0.1121951219512195,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809525,0.04634146341463415,0.04506604506604507,0.0,0.0,0.1851851851851852,0.12077294685990338,0.0,0.011855833069870376,0.0,0.024793388429752067,3
194,garlic bread frozen,0.636666667,0.3888888888888889,0.14078814415628155,0.1661,0.48438407059096716,0.0601663133865971,0.12195121951219512,0.012452107279693486,0.07477477477477477,0.0011267605633802818,0.0010526315789473684,0.1878980891719745,0.14144,0.15779047619047623,0.04487804878048781,0.0717948717948718,0.00460960619193089,0.03872355683040516,0.1882716049382716,0.1111111111111111,0.05114814530085414,0.013752766361049638,0.08556701030927835,0.071900826446281,19
195,hush puppies prepared from recipe,1.0674,0.37444444444444447,0.12967329067025934,0.135,0.5340763961453617,0.03309962497961846,0.13658536585365852,0.039272030651340994,0.09189189189189187,0.0026760563380281693,0.0010526315789473684,0.20063694267515922,0.08768000000000001,0.1059809523809524,0.08097560975609758,0.05470085470085471,0.0474618711613625,0.023664395840803158,0.18765432098765433,0.11594202898550723,0.025516081555981656,0.02987669933607335,0.08144329896907217,0.05454545454545455,19
196,ice cream cones cake or wafer type,0.47,0.4633333333333333,0.1364095655102728,0.069,0.917218158597469,0.09783140388064569,0.14634146341463417,0.0,0.02702702702702702,0.0,0.0,0.12420382165605096,0.18624000000000002,0.16864761904761905,0.08634146341463415,0.038850038850038855,0.004268153881417491,0.07314449623520974,0.22222222222222224,0.12560386473429952,0.0663418120455523,0.015333544103699021,0.024742268041237112,0.05537190082644629,26
197,ice cream cones sugar,0.8,0.44666666666666666,0.13304142809026606,0.038,0.9764309764309764,0.4183923039295614,0.08292682926829269,0.0,0.04684684684684684,0.0,0.0,0.011146496815286625,0.15104,0.1929904761904762,0.09878048780487807,0.07940947940947943,0.007511950831294785,0.09609178917174616,0.2734567901234568,0.1497584541062802,0.08489896226808441,0.01628201074928865,0.024742268041237112,0.06198347107438017,5
198,kraft stove top stuffing mix chicken flavor,0.885333333,0.42333333333333334,0.21219265746042434,0.040999999999999995,0.8487170556136073,0.1646828631990869,0.12195121951219512,0.0,0.0,0.0,0.017368421052631578,0.0,0.0,0.1462857142857143,0.07073170731707318,0.060606060606060615,0.010755747781172078,0.0,0.2666666666666667,0.0,0.0,0.02039203288017705,0.0,0.0,20
199,leavening agents baking powder,1.6025,0.07444444444444444,0.0011227124789491409,0.0013333333300000001,0.381980726808313,0.0,0.0422764227804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.005019720329867336,0.6267489709876544,0.15297906603864733,0.017204024646811752,1.0,0.0010309278350515464,0.02066115702479339,4
200,leavening agents baking soda,1.748666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,15
201,leavening agents cream of tartar,2.535572141,0.2866666666666667,0.0,0.0,0.7140369209334727,0.0,0.009756097560975611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013658092420535972,0.06991753316600932,0.22962962962962966,0.00966183574879227,0.02377634872261927,0.0007903888713246918,0.0010309278350515464,0.03471074380165289,4
202,leavening agents yeast,1.1595,0.2388888888888889,0.4112495789828225,0.04755,0.3443631719493789,0.0,0.8536585365853658,0.0,0.8693693693693693,0.0005633802816901409,0.0010526315789473684,0.0,1.0,1.0,0.625609756097561,1.0,0.004182790803789142,0.10469702402294728,0.16728395061728396,0.22705314009661834,0.029691440356051382,0.07690483717989251,0.041237113402061855,0.7400826446280993,13
203,mission foods mission flour tortillas,0.8,0.3188888888888889,0.14651397777029299,0.06,0.5758736793219552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260869565402963,0.0,0.12283950617283951,0.0,0.0,0.0,0.0,0.0,9
204,muffin blueberry,0.88,0.2833333333333333,0.07123610643314247,0.0422,0.5810983397190294,0.441056579161911,0.20487804878048782,0.009578544061302681,0.03783783783783783,0.0022535211267605635,0.004736842105263158,0.06210191082802548,0.046720000000000005,0.05238095238095239,0.042682926829268296,0.025330225330225335,0.005975415433984488,0.02868411617067049,0.1234567901234568,0.04830917874396135,0.09104601827929819,0.019759721783117294,0.050515463917525774,0.10495867768595042,18
