,FullName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,Item,Footprint,Cluster_ID
1297,pace spicy jalapeno refried beans,0.069844789,0.048714953,0,0.1167,0.033366733,0.078947368,0,0,0,0,0,0,0,0,0,0.005633963,0,0.007281553,0,0,0,0,0,green beans frozen,2.741769912,87
1298,pace tequila lime salsa,0.05210643,0,0,0.0938,0.062625251,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,lime,0.22,53
1299,pace thick and chunky salsa,0.027716186,0,0,0.0625,0.062625251,0.058270677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mango,0.325333333,118
1300,pace traditional refried beans,0.074279379,0.048714953,0,0.1083,0.0250501,0.078947368,0,0,0,0,0,0,0,0,0,0.005633963,0,0.007281553,0,0,0,0,0,beans frozen,1.77,87
1301,pace triple pepper salsa,0.05210643,0.036565421,0,0.0938,0.062625251,0.058270677,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,pepper,4.6,29
1302,pancakes blueberry,0.246119734,0.071261682,0.092,0.29,0,0,0.001666667,0.006125,0.002816901,0.000916667,0,0.03392,0.01905,0.04,0.017410714,0.035169588,0.007311885,0.013915858,0.022503516,0.001896,0.023869744,0.067275348,0.0288,blueberry,0.638995,32
1303,pancakes buckwheat,0.376940133,0.127336449,0.027,0.713,0.072244489,0.159774436,0,0.05475,0,0,0.003212851,0.04224,0.0511875,0.036617647,0.048392857,0.08126565,0.055171497,0.038268608,0.267229255,0.013248,0.144325008,0.062950505,0.136,simple cookies,1.496333333,42
1304,pancakes buttermilk,0.251662971,0.079439252,0.093,0.287,0,0,0.001,0.005625,0.002535211,0.000166667,0,0.03584,0.0197125,0.042941176,0.018214286,0.026804006,0.006913055,0.013754045,0.021097046,0.001624,0.021972811,0.072561269,0.033066667,cocoa cakes and croissant,1.970555556,32
1305,pancakes plain,0.296167247,0.084712951,0.044757143,0.488285714,0.04848268,0.04027927,0.001704762,0.016303571,0.002374245,6.55E-05,0.00097533,0.059885714,0.033639286,0.042542017,0.030522959,0.033535495,0.010616477,0.016944059,0.029937713,0.002094857,0.058104873,0.070089929,0.032152381,plain crackers,1.239375,65
1306,pancakes plain frozen,0.258314856,0.061098131,0.0683,0.3775,0.083366733,0.018796992,0.0151,0.065,0.03943662,0.000125,0.004149933,0.0704,0.0794625,0.055882353,0.0625,0.01331664,0.009571922,0.045873786,0.019690577,0.00228,0.033986721,0.051898126,0.021333333,mackerel frozen,1.111666667,7
1307,pancakes special dietary,0.38691796,0.103971963,0.014,0.739,0,0,0.0002,0.004625,0,0,0,0.11008,0.040875,0.030735294,0.033035714,0.016901889,0.018213241,0.024676375,0.066104079,0.004624,0.094214353,0.120615089,0.063466667,simple cookies,1.496333333,45
1308,pancakes whole wheat,0.305986696,0.124415888,0.04,0.502,0,0.026315789,0.0011,0.0210625,0.002042254,0.000104167,0,0.04384,0.056725,0.118529412,0.034196429,0.059668791,0.042541877,0.044296117,0.105485232,0.015128,0.091289915,0.137914464,0.08,wheat,0.671229546,90
1309,papaya canned,0.228381375,0.001635514,0.0055,0.5583,0.523046092,0.028195489,0,0.001875,0,0.001458333,0,0,0.00075,0.002205882,0.001339286,0.003585249,0.001329434,0.002346278,0.008438819,8.00E-05,0.000948467,0.001922153,0.002666667,carrots canned,1.6,103
1310,papaya nectar canned,0.063192905,0.001985981,0.0015,0.1451,0.139378758,0.011278195,0.0006,0.001125,0,0.00125,0.001606426,0.00128,0.001875,0.000588235,0.000535714,0.001707262,0.001728264,0.002750809,0.004219409,0.000104,0,0.001441615,0.008,carrots canned,1.6,93
1311,papayas raw,0.04767184,0.005490654,0.0026,0.1082,0.078356713,0.031954887,0.001566667,0.00475,0,0.025375,0.002008032,0.02368,0.0044625,0.003970588,0.002053571,0.003414523,0.005982451,0.002022654,0.029535865,0.00032,0.001580778,0.002883229,0.004266667,carrots canned,1.6,29
1312,parmesan cheese topping fat free,0.410199557,0.46728972,0.05,0.4,0.01503006,0,0.001333333,0.0125,0.015492958,0,0.000267738,0.016,0.0025,0.007352941,0.004464286,0.136580924,0.002658867,0.040453074,0.05625879,0,0.110654442,0.208073042,0.16,goat cheese,8.18,72
1313,parsley freeze dried,0.300443459,0.365654206,0.052,0.4238,0,0.614661654,0,0.171875,0,0.062083333,0,0.12416,0.13,0.332352941,0.092857143,0.030047803,0.061021005,0.436084142,0.523206751,0.010704,0.08662662,0.15521384,0.325866667,raspberries frozen,1.175,11
1314,parsley fresh,0.039911308,0.034696262,0.0079,0.0633,0.008517034,0.062030075,0.014033333,0.01125,0,0.055416667,0.00502008,0.09728,0.0164125,0.014411765,0.007678571,0.023560209,0.019808562,0.050161812,0.070323488,0.00128,0.009168511,0.000480538,0.057066667,green bean fresh,0.732427113,24
1315,parsnips cooked,0.078713969,0.015420561,0.003,0.1701,0.048096192,0.071428571,0,0.011625,0,0.005416667,0.00669344,0.03712,0.00905,0.0075,0.007410714,0.006316868,0.018346185,0.004692557,0.040787623,0.002352,0.010907366,0.008169149,0.013866667,carrots frozen,0.267,87
1316,parsnips raw,0.083148559,0.014018692,0.003,0.1799,0.048096192,0.092105263,0,0.01125,0,0.007083333,0.009973226,0.04288,0.00875,0.007352941,0.008035714,0.006146142,0.015953204,0.004773463,0.040787623,0.00448,0.011223522,0.008649688,0.031466667,turnip,0.35,12
1317,passion fruit juice purple,0.05654102,0.004556075,0.0005,0.136,0.134268537,0.003759398,0.0012,0.00625,0,0.012416667,6.69E-05,0.00448,0.01825,0.019264706,0,0.000682905,0.007045998,0.001941748,0.023909986,0,0.002055011,0.000480538,0.002666667,strawberry juice,2.68,93
1318,passion fruit juice yellow,0.066518847,0.007827103,0.0018,0.1445,0.142785571,0.003759398,0.001566667,0.0075,0,0.007583333,6.69E-05,0.00512,0.028,0.014852941,0,0.000682905,0.006647168,0.002912621,0.023909986,0,0.003951944,0.000480538,0.0032,strawberry juice,2.68,93
1319,pasta corn,0.267738359,0.058936916,0.01405,0.53585,0,0.148496241,0.0002,0.0165,0,0,0,0.00992,0.0186625,0.008088235,0.012678571,0.000426815,0.017681468,0.004773463,0.109001406,0.002544,0.026003794,0.025708794,0.064533333,pasta,1.241734167,114
1320,pasta fresh refrigerated,0.232261641,0.095735981,0.015975,0.40105,0,0,0.000458333,0.01734375,0.003169014,0,0,0.11936,0.027540625,0.041213235,0.03796875,0.003499886,0.019875033,0.018001618,0.053094233,0.003736,0.01703288,0,0.0508,pasta,1.241734167,96
1321,pasta homemade,0.140798226,0.056366822,0.0136,0.2433,0,0,0.000283333,0.0040625,0.000704225,0,0,0.03872,0.01625,0.023676471,0.015848214,0.001365809,0.007710715,0.009263754,0.019690577,0.001504,0.007271578,0,0.0216,pasta,1.241734167,101
1322,pasta mix classic beef,0.392461197,0.143925234,0.0178,0.722,0.049599198,0.037593985,0,0.016625,0.000140845,0.001083333,0.002208835,0.12608,0.0655,0.062205882,0.210714286,0.003585249,0.021669769,0.021925566,0.054852321,0.005256,0.020075877,0.207592504,0.0528,beef,19.54409099,45
1323,pasta mix classic cheeseburger macaroni,0.38691796,0.135514019,0.0188,0.7151,0.049799599,0.05075188,0.000833333,0.015875,0.004225352,0.000958333,0.002878179,0.12672,0.0712875,0.063676471,0.076785714,0.004780332,0.018612071,0.022249191,0.049226442,0.00524,0.020708188,0.181643441,0.043733333,pasta,1.241734167,45
1324,pasta mix italian four cheese lasagna,0.393569845,0.146378505,0.027,0.7026,0.067134269,0.04887218,0.001266667,0.019125,0.007323944,0,0.003614458,0,0.0758375,0.078970588,0.072589286,0.009389939,0.021802712,0.025242718,0.05907173,0.005504,0.025608599,0.177318597,0.052266667,cheese,9.288191958,45
